Capacitance,Inductance,Resonance Frequency
1.55E-15,5.74619E-09,53329123158
9.98E-16,5.82578E-09,66005144173
1.07E-15,6.29334E-09,61332075548
5.36E-16,7.1747E-09,81158827446
1.08E-15,6.30931E-09,60970164919
6.87E-16,6.86837E-09,73268079013
8.74E-16,6.8611E-09,64993140213
1.28E-15,6.75195E-09,54137805119
1.32E-15,5.82718E-09,57385711478
6.20E-16,6.49995E-09,79281002958
6.08E-16,6.86184E-09,77919812540
9.77E-16,6.55855E-09,62873703516
1.56E-15,5.87438E-09,52574704219
1.72E-15,6.96464E-09,45983987192
1.12E-15,6.40045E-09,59443720067
1.20E-15,5.81364E-09,60256736845
7.69E-16,6.43213E-09,71561496360
5.46E-16,5.68194E-09,90359840309
8.49E-16,6.96662E-09,65441805790
7.82E-16,6.0671E-09,73067801550
1.04E-15,5.92456E-09,64117338990
9.03E-16,7.10428E-09,62837092147
3.97E-16,6.05962E-09,1.02613E+11
7.77E-16,5.65317E-09,75938794244
1.51E-15,6.19444E-09,52039195381
9.27E-16,8.04959E-09,58263063367
7.31E-16,7.49938E-09,67974906712
1.21E-15,6.03935E-09,58875204830
1.08E-15,7.18402E-09,57137927058
1.18E-15,6.1556E-09,59053272715
8.98E-16,6.0955E-09,68026392522
1.71E-15,6.86276E-09,46459299082
6.36E-16,5.57045E-09,84556399586
9.06E-16,6.43047E-09,65937855835
9.64E-16,7.60359E-09,58785767938
1.36E-15,6.45398E-09,53720091778
1.00E-15,7.0612E-09,59893660676
1.09E-15,5.7833E-09,63389762401
4.30E-16,7.20275E-09,90435040278
9.68E-16,5.80979E-09,67112340627
6.33E-16,6.46118E-09,78697779682
9.75E-16,6.11641E-09,65173290534
5.79E-16,6.43792E-09,82434330654
8.09E-16,5.95151E-09,72532419905
1.51E-15,5.92931E-09,53189957106
5.18E-16,7.68831E-09,79751688667
9.34E-16,6.53043E-09,64443028336
7.30E-16,6.13155E-09,75226999156
7.37E-16,6.73557E-09,71433047798
1.12E-15,5.84602E-09,62198632961
9.97E-16,6.87539E-09,60788828858
1.24E-15,7.09411E-09,53661175885
1.35E-15,7.25851E-09,50842821819
1.36E-15,5.6609E-09,57359860735
4.80E-16,6.62809E-09,89228821761
1.19E-15,5.95066E-09,59808648098
1.09E-15,8.01878E-09,53833505538
4.84E-16,6.52348E-09,89569005076
9.48E-16,6.0342E-09,66543590227
5.60E-16,7.79525E-09,76174764458
5.31E-16,5.95644E-09,89491060906
4.41E-16,6.87663E-09,91392989970
9.18E-16,7.23272E-09,61765794647
6.37E-16,6.69243E-09,77082974520
1.24E-15,6.69503E-09,55237371607
9.31E-16,6.48797E-09,64757639522
8.62E-16,7.54031E-09,62426919751
1.27E-15,5.8148E-09,58566692652
7.31E-16,7.88186E-09,66305130640
1.08E-15,5.98741E-09,62587665414
5.52E-16,8.10531E-09,75242964290
1.24E-15,6.2331E-09,57247599482
6.75E-16,8.09275E-09,68095797220
7.23E-16,6.78157E-09,71876320274
1.45E-15,5.88586E-09,54479276795
1.09E-15,7.88822E-09,54277188428
1.44E-15,5.60431E-09,56024471639
6.59E-16,5.72464E-09,81941361727
6.65E-16,5.90162E-09,80338500749
8.04E-16,7.90866E-09,63116154696
7.86E-16,5.82922E-09,74353849786
8.08E-16,5.85185E-09,73192704864
1.10E-15,6.18914E-09,60997017426
8.74E-16,7.20406E-09,63427229441
8.00E-16,7.08482E-09,66851422445
8.43E-16,5.97557E-09,70911475715
9.66E-16,6.71523E-09,62488653752
8.89E-16,5.97591E-09,69050537506
1.00E-15,7.51431E-09,58059791393
1.05E-15,6.10909E-09,62840176650
8.39E-16,7.73929E-09,62458089273
1.09E-15,6.56385E-09,59501458417
1.46E-15,6.55704E-09,51438664801
1.57E-15,7.12183E-09,47596454017
1.01E-15,6.38999E-09,62648327141
1.47E-15,6.3E-09,52298738174
5.72E-16,6.13364E-09,84969501649
1.10E-15,5.71084E-09,63500032305
7.42E-16,6.89821E-09,70347716542
1.01E-15,5.96438E-09,64845066398
1.29E-15,6.00463E-09,57184988325
1.02E-15,7.66159E-09,56932545129
1.04E-15,7.57997E-09,56685206427
1.18E-15,6.81745E-09,56113607145
7.95E-16,6.01474E-09,72782726074
9.00E-16,7.23597E-09,62366377653
7.71E-16,7.81329E-09,64844909927
9.53E-16,6.11567E-09,65925254848
1.06E-15,6.60222E-09,60161986805
1.22E-15,5.83085E-09,59672513640
1.06E-15,6.09823E-09,62598688555
1.10E-15,6.30332E-09,60442036055
8.15E-16,5.99653E-09,71993161638
1.43E-15,6.68521E-09,51474779745
1.21E-15,6.38434E-09,57262371103
6.66E-16,5.65002E-09,82046094919
4.95E-16,5.90102E-09,93122356800
7.43E-16,5.98089E-09,75499286393
9.70E-16,8.07739E-09,56858924654
1.17E-15,7.01031E-09,55572330775
1.33E-15,5.84759E-09,57069713562
7.67E-16,6.39233E-09,71877506753
8.29E-16,5.88871E-09,72033226923
1.29E-15,7.15204E-09,52397485036
9.85E-16,6.03069E-09,65300816460
4.43E-16,6.31264E-09,95172808303
1.06E-15,5.96048E-09,63317888889
1.42E-15,7.0614E-09,50260930796
6.18E-16,6.74362E-09,77961328197
1.76E-15,6.66602E-09,46465488723
8.53E-16,6.35427E-09,68361667111
6.42E-16,7.57056E-09,72191918802
7.11E-16,6.17054E-09,75984303317
6.89E-16,6.61242E-09,74564179523
1.24E-15,6.79096E-09,54845843211
8.40E-16,6.9891E-09,65685561310
3.76E-16,6.43076E-09,1.02352E+11
8.37E-16,5.79959E-09,72236872890
1.01E-15,6.35552E-09,62817979810
6.18E-16,6.7093E-09,78160493695
1.12E-15,7.40995E-09,55246333487
9.43E-16,6.48738E-09,64347201589
8.55E-16,6.29747E-09,68588954629
9.60E-16,6.11157E-09,65706477585
1.14E-15,7.49739E-09,54439299282
1.32E-15,7.13958E-09,51843818645
1.35E-15,6.743E-09,52750521754
1.31E-15,7.88272E-09,49527512911
6.85E-16,7.70408E-09,69281047548
8.60E-16,6.29707E-09,68391417617
9.81E-16,5.78679E-09,66798494122
7.48E-16,6.77951E-09,70675720971
7.56E-16,5.88317E-09,75466379271
1.15E-15,6.39116E-09,58705850192
7.80E-16,7.17446E-09,67278792253
1.04E-15,8.09499E-09,54852345940
1.04E-15,5.9848E-09,63793850961
1.18E-15,7.00536E-09,55355896383
6.48E-16,6.22741E-09,79228014889
1.06E-15,6.12899E-09,62441436105
1.09E-15,5.69371E-09,63886542523
1.11E-15,7.18147E-09,56370492325
5.60E-16,5.94337E-09,87238801321
7.52E-16,6.50953E-09,71934381598
8.55E-16,7.75181E-09,61820927783
1.03E-15,5.84935E-09,64840701807
1.68E-15,7.3321E-09,45347286851
4.74E-16,6.09611E-09,93627745823
1.33E-15,5.84181E-09,57097964450
1.01E-15,7.5393E-09,57675837631
1.31E-15,6.0437E-09,56563056363
1.03E-15,6.73458E-09,60429141107
1.12E-15,7.2584E-09,55820088827
1.17E-15,5.95348E-09,60303381088
9.18E-16,6.78671E-09,63763041540
8.79E-16,6.7855E-09,65168059082
1.12E-15,6.80504E-09,57649526343
7.97E-16,5.76182E-09,74269583017
1.13E-15,6.99211E-09,56620903467
8.25E-16,5.9401E-09,71894585303
9.32E-16,5.89417E-09,67904857816
1.57E-15,6.28294E-09,50674425217
6.59E-16,6.32146E-09,77977381095
1.13E-15,6.20634E-09,60098444306
1.07E-15,8.07841E-09,54133403112
1.10E-15,6.02151E-09,61840207111
8.45E-16,6.13557E-09,69897939089
9.23E-16,5.93039E-09,68026434342
8.11E-16,7.63701E-09,63951101758
1.06E-15,5.98021E-09,63213399659
7.34E-16,6.24955E-09,74310107036
1.37E-15,6.35683E-09,53931124823
1.03E-15,6.30389E-09,62459294290
7.60E-16,5.92951E-09,74972803435
1.48E-15,5.88877E-09,53910952528
7.69E-16,6.76084E-09,69800189419
1.15E-15,5.8452E-09,61386326731
1.42E-15,7.38253E-09,49155634113
8.65E-16,7.31963E-09,63251011259
1.22E-15,6.61555E-09,56021803965
6.54E-16,6.01394E-09,80251200653
9.90E-16,6.39142E-09,63270871409
7.95E-16,6.42241E-09,70434833440
1.36E-15,7.28728E-09,50555451537
4.87E-16,5.79152E-09,94767528930
1.56E-15,7.82888E-09,45541583633
9.12E-16,5.84574E-09,68929150405
1.49E-15,5.91588E-09,53606485161
9.11E-16,5.85165E-09,68932154724
8.33E-16,5.83516E-09,72189055308
1.15E-15,6.02062E-09,60485382182
7.11E-16,6.68274E-09,73014322289
6.86E-16,6.25382E-09,76839657479
9.88E-16,6.06326E-09,65026251554
9.37E-16,6.41211E-09,64930656530
1.14E-15,5.84342E-09,61664358645
9.95E-16,6.10333E-09,64584048275
1.19E-15,6.31146E-09,58074015154
8.29E-16,6.0077E-09,71316309686
6.50E-16,5.98394E-09,80699331731
1.25E-15,8.26773E-09,49507626299
1.02E-15,5.74751E-09,65732518937
8.21E-16,6.58869E-09,68430386722
7.31E-16,6.61754E-09,72362407164
1.04E-15,5.85195E-09,64513863876
7.47E-16,6.90867E-09,70058773300
1.37E-15,5.8621E-09,56160770408
7.99E-16,8.10377E-09,62546530948
9.58E-16,7.36321E-09,59924401659
9.64E-16,6.71123E-09,62572081291
7.86E-16,5.90475E-09,73876781160
1.07E-15,8.13988E-09,53928617974
1.58E-15,6.04525E-09,51497295089
7.12E-16,7.04527E-09,71060977760
6.94E-16,6.56373E-09,74570172970
1.65E-15,8.08997E-09,43561694810
1.03E-15,6.0353E-09,63834015697
8.62E-16,5.89256E-09,70617842891
9.70E-16,7.51372E-09,58953114416
1.38E-15,6.95394E-09,51376579744
5.21E-16,5.76889E-09,91802607857
5.99E-16,6.47981E-09,80784022142
6.20E-16,6.66786E-09,78276463495
7.99E-16,6.34846E-09,70666331290
1.04E-15,6.12383E-09,63065505293
5.99E-16,6.65551E-09,79710568868
1.14E-15,6.10125E-09,60347341817
1.32E-15,5.96178E-09,56734235518
1.73E-15,5.89084E-09,49854973877
7.07E-16,6.09859E-09,76647084014
1.23E-15,7.91449E-09,51010094937
6.05E-16,6.59959E-09,79649652611
9.19E-16,6.00564E-09,67745841105
1.04E-15,6.44375E-09,61480031052
1.17E-15,6.00994E-09,60019452871
9.36E-16,6.45118E-09,64768311686
8.69E-16,7.10622E-09,64045845242
1.17E-15,8.09627E-09,51711222053
9.30E-16,5.97247E-09,67530744208
1.29E-15,6.37164E-09,55513616293
1.07E-15,5.80941E-09,63835495916
1.04E-15,6.40039E-09,61687947950
1.15E-15,8.22143E-09,51760385080
1.31E-15,6.49534E-09,54561133513
8.91E-16,7.5536E-09,61348539456
1.05E-15,8.3715E-09,53681393128
6.30E-16,7.02639E-09,75645593838
8.42E-16,7.59419E-09,62939494885
1.11E-15,6.90419E-09,57491314130
1.12E-15,7.27099E-09,55771762793
6.86E-16,6.12532E-09,77641481568
8.69E-16,8.12672E-09,59889755964
8.96E-16,8.16091E-09,58856842562
8.14E-16,6.36493E-09,69921565418
1.00E-15,5.9097E-09,65469276184
4.86E-16,6.58978E-09,88933708513
3.71E-16,7.91339E-09,92886357657
9.85E-16,6.28549E-09,63963526399
1.04E-15,6.07471E-09,63319990015
1.54E-15,6.12736E-09,51811139051
5.80E-16,6.12217E-09,84460478150
1.14E-15,6.54487E-09,58266279072
8.21E-16,5.87759E-09,72451774670
1.17E-15,7.08372E-09,55283627509
1.29E-15,6.32203E-09,55731005319
1.12E-15,6.82324E-09,57572584267
8.46E-16,5.84396E-09,71578307677
1.30E-15,7.26558E-09,51786103154
7.57E-16,7.84511E-09,65308926023
8.65E-16,5.89034E-09,70508551193
1.20E-15,5.8969E-09,59829820949
1.10E-15,7.96728E-09,53761160483
8.94E-16,6.53101E-09,65865974265
1.03E-15,7.21755E-09,58372254972
8.82E-16,8.02592E-09,59818894161
7.45E-16,5.90145E-09,75903649978
8.55E-16,7.31038E-09,63660087213
1.42E-15,6.31859E-09,53133188030
9.44E-16,7.91431E-09,58227419330
1.24E-15,6.31678E-09,56867151717
1.34E-15,7.00493E-09,51947642536
9.54E-16,5.91624E-09,66991994243
7.16E-16,7.39457E-09,69168287144
6.50E-16,5.88478E-09,81376372681
1.01E-15,7.50022E-09,57825891169
9.62E-16,7.31891E-09,59980390900
6.76E-16,6.92424E-09,73563200995
6.32E-16,6.58496E-09,78016269112
1.34E-15,6.19596E-09,55234900847
1.17E-15,6.51322E-09,57653998967
5.99E-16,6.18058E-09,82716470973
1.09E-15,5.81235E-09,63231159396
7.91E-16,6.41772E-09,70638488930
8.12E-16,7.52844E-09,64370905976
6.30E-16,6.91644E-09,76244509402
1.33E-15,5.84206E-09,57096758945
1.28E-15,6.4462E-09,55406827115
6.07E-16,6.90043E-09,77765622041
1.75E-15,6.15884E-09,48478758173
6.48E-16,6.06375E-09,80290130147
8.19E-16,6.40856E-09,69470102368
1.01E-15,6.79642E-09,60746221822
1.15E-15,5.98811E-09,60649397912
1.53E-15,6.79887E-09,49346454309
1.56E-15,6.23465E-09,51033099735
1.42E-15,7.08975E-09,50160350102
1.11E-15,6.77413E-09,58040586793
8.81E-16,7.27682E-09,62858114201
1.03E-15,6.79808E-09,60146219260
1.35E-15,7.05759E-09,51561433679
6.65E-16,5.95731E-09,79962073484
1.73E-15,6.34338E-09,48043738005
9.83E-16,6.20911E-09,64421194351
8.11E-16,6.68169E-09,68370149183
7.87E-16,6.92814E-09,68159191020
9.07E-16,7.82145E-09,59754811394
1.30E-15,6.25994E-09,55790902022
1.32E-15,6.99747E-09,52367602677
1.10E-15,6.31594E-09,60381610853
8.50E-16,6.65619E-09,66911035610
8.90E-16,6.26842E-09,67382354297
7.60E-16,7.83589E-09,65218252271
1.27E-15,6.06909E-09,57326651784
8.62E-16,7.52435E-09,62493079117
9.80E-16,7.39845E-09,59106694474
1.00E-15,6.19586E-09,63939533829
7.67E-16,6.77359E-09,69825319426
1.16E-15,6.57803E-09,57615995224
5.10E-16,6.03568E-09,90713480641
1.11E-15,8.16037E-09,52881508457
1.22E-15,6.40963E-09,56914589671
3.96E-16,5.90695E-09,1.04062E+11
1.00E-15,7.15287E-09,59508637191
9.03E-16,6.99126E-09,63342979489
9.80E-16,6.6097E-09,62534005538
7.91E-16,6.64269E-09,69432039087
6.35E-16,6.25089E-09,79884461275
9.29E-16,7.42632E-09,60593417807
5.47E-16,6.26446E-09,85977492746
1.34E-15,5.99271E-09,56163752015
7.61E-16,6.05102E-09,74167466511
9.27E-16,7.82952E-09,59076203753
1.21E-15,6.13283E-09,58424773980
1.18E-15,6.24718E-09,58618844887
1.07E-15,6.63405E-09,59736368422
6.56E-16,5.89384E-09,80941108674
8.09E-16,6.9827E-09,66962900802
1.16E-15,6.42046E-09,58318737603
8.29E-16,7.50414E-09,63810527723
9.78E-16,5.87454E-09,66399332126
8.88E-16,6.31849E-09,67190376252
9.36E-16,5.90313E-09,67708178991
8.58E-16,6.7266E-09,66248888759
7.09E-16,7.10035E-09,70934445010
9.94E-16,6.06103E-09,64841615908
9.08E-16,7.43443E-09,61256686658
9.92E-16,6.72864E-09,61602825702
1.56E-15,7.59124E-09,46248902085
8.71E-16,5.87608E-09,70350515040
1.06E-15,6.29526E-09,61611314024
1.38E-15,6.5615E-09,52890677915
1.10E-15,7.18975E-09,56593562835
1.19E-15,6.69759E-09,56375090183
1.55E-15,6.90405E-09,48652196057
5.31E-16,8.15095E-09,76501305969
9.84E-16,7.27504E-09,59484636128
7.74E-16,6.93248E-09,68707702174
1.03E-15,6.09321E-09,63529960005
1.20E-15,6.25848E-09,58075793858
1.00E-15,7.24714E-09,59120332309
1.20E-15,7.2201E-09,54070190176
4.17E-16,7.14557E-09,92200583740
8.97E-16,7.12323E-09,62962986318
1.82E-15,5.9825E-09,48232864150
7.93E-16,8.20297E-09,62401920011
1.05E-15,6.5715E-09,60588941584
6.84E-16,5.91627E-09,79116678344
7.04E-16,5.94586E-09,77790466951
1.56E-15,6.51991E-09,49904183762
1.01E-15,6.25165E-09,63337670601
1.22E-15,6.83998E-09,55095085077
6.08E-16,6.00476E-09,83295280827
1.31E-15,6.77971E-09,53404625344
9.26E-16,6.34303E-09,65669902133
1.04E-15,6.04458E-09,63477566205
1.20E-15,6.68338E-09,56199367532
7.28E-16,6.73043E-09,71900683783
8.70E-16,7.75229E-09,61283769246
7.49E-16,7.48665E-09,67210244602
1.36E-15,6.30863E-09,54335429658
1.19E-15,7.31904E-09,53928665718
5.27E-16,7.54064E-09,79838194464
1.08E-15,8.2375E-09,53359358056
7.72E-16,6.666E-09,70158283412
1.21E-15,6.04736E-09,58836209696
1.42E-15,6.10203E-09,54067833052
9.92E-16,7.96652E-09,56614801110
1.07E-15,6.21358E-09,61724455726
8.21E-16,6.60935E-09,68323365205
1.13E-15,6.19777E-09,60139965159
1.07E-15,7.92407E-09,54658050109
1.12E-15,6.01181E-09,61335028090
7.61E-16,7.23981E-09,67805372991
8.71E-16,8.10065E-09,59917155563
1.12E-15,7.99651E-09,53181532874
6.00E-16,6.35825E-09,81484642894
1.23E-15,7.9995E-09,50738319801
1.46E-15,8.11229E-09,46245764370
5.74E-16,6.81895E-09,80446151651
8.17E-16,6.68292E-09,68112390883
9.97E-16,7.00911E-09,60206184154
6.50E-16,6.25445E-09,78934884384
1.40E-15,5.98914E-09,54963456007
1.77E-15,7.50398E-09,43670456524
1.01E-15,6.25359E-09,63327869383
5.96E-16,7.40006E-09,75784299331
1.18E-15,6.63332E-09,56887071455
1.13E-15,7.91856E-09,53205648831
6.81E-16,6.62268E-09,74942749651
1.23E-15,8.60388E-09,48923815692
1.31E-15,6.81458E-09,53267835704
7.83E-16,6.48315E-09,70639254171
8.62E-16,7.5837E-09,62248086220
8.57E-16,7.14507E-09,64317119150
1.07E-15,7.89655E-09,54753218322
8.31E-16,6.45907E-09,68696510245
1.01E-15,6.044E-09,64416508347
1.08E-15,6.21654E-09,61423413685
8.16E-16,6.89372E-09,67103954917
1.34E-15,6.75079E-09,52916413664
1.04E-15,6.49648E-09,61230010923
1.42E-15,7.06179E-09,50259540807
1.37E-15,8.0687E-09,47869410395
1.02E-15,7.04146E-09,59386629159
1.22E-15,6.18056E-09,57959704455
7.06E-16,7.28826E-09,70162617691
1.03E-15,6.59042E-09,61086443498
8.45E-16,7.57014E-09,62927419913
1.10E-15,5.97857E-09,62061924270
9.79E-16,7.19574E-09,59964047223
1.30E-15,7.05848E-09,52540319259
1.01E-15,7.50152E-09,57820904397
1.24E-15,6.37997E-09,56584812459
1.51E-15,6.01543E-09,52807842980
7.07E-16,7.33705E-09,69879493773
7.20E-16,7.30665E-09,69389663283
1.09E-15,6.70222E-09,58884037366
1.04E-15,5.97028E-09,63871346521
1.49E-15,6.17706E-09,52460934093
5.04E-16,6.2971E-09,89337652902
8.38E-16,6.73915E-09,66972348712
1.39E-15,6.09982E-09,54658054630
1.32E-15,6.0681E-09,56235004466
1.10E-15,6.20935E-09,60897680959
9.52E-16,6.17807E-09,65625896341
1.25E-15,7.00783E-09,53774142559
6.52E-16,6.22215E-09,79018012791
3.97E-16,6.87096E-09,96364279006
8.32E-16,7.6012E-09,63287429687
8.54E-16,6.55275E-09,67278992743
9.07E-16,7.87394E-09,59555284695
7.86E-16,8.25674E-09,62474756038
9.76E-16,6.43365E-09,63513554327
1.02E-15,6.41972E-09,62195930740
8.57E-16,6.18345E-09,69137587504
1.03E-15,7.34753E-09,57853665544
9.43E-16,6.79445E-09,62876301345
1.28E-15,6.17018E-09,56632572496
1.37E-15,6.08749E-09,55111291678
1.20E-15,6.13481E-09,58658221343
8.42E-16,6.40889E-09,68512956470
1.22E-15,6.61338E-09,56031016308
1.21E-15,6.20436E-09,58087015621
9.81E-16,6.17105E-09,64685357078
1.20E-15,6.37842E-09,57527182275
1.55E-15,6.16827E-09,51472167668
7.13E-16,6.63472E-09,73175218059
9.00E-16,6.2109E-09,67316499564
8.13E-16,6.95262E-09,66942275615
5.00E-16,6.25708E-09,89980674852
1.44E-15,6.84452E-09,50695263109
1.34E-15,6.128E-09,55540323723
1.13E-15,6.34588E-09,59433987145
8.20E-16,6.78629E-09,67467883969
9.38E-16,6.31096E-09,65414065744
9.37E-16,6.04397E-09,66878892583
8.87E-16,7.79761E-09,60517013888
1.32E-15,7.26726E-09,51386351460
1.26E-15,7.16135E-09,52983095408
6.15E-16,6.39302E-09,80265606772
1.16E-15,7.31721E-09,54628380129
7.59E-16,6.71732E-09,70485721898
8.19E-16,6.34562E-09,69813789525
8.34E-16,7.56577E-09,63359338412
7.30E-16,6.58879E-09,72569795003
1.24E-15,6.56655E-09,55775125009
9.81E-16,8.1137E-09,56412615994
1.47E-15,7.50725E-09,47909422172
1.04E-15,7.27927E-09,57844160415
8.90E-16,6.1648E-09,67946277597
1.08E-15,6.57896E-09,59707621449
1.02E-15,7.87826E-09,56144211584
1.09E-15,7.83171E-09,54472654276
9.19E-16,6.39372E-09,65657704866
8.86E-16,7.48474E-09,61803771221
9.91E-16,6.51203E-09,62650584208
1.32E-15,6.82783E-09,53014147739
9.27E-16,6.43871E-09,65144984763
1.33E-15,6.51079E-09,54085098052
1.56E-15,6.39495E-09,50389411530
7.33E-16,6.06554E-09,75480243264
5.70E-16,6.67604E-09,81587436596
9.95E-16,6.3082E-09,63526611951
8.80E-16,6.07862E-09,68813943862
9.41E-16,6.53555E-09,64177702282
1.26E-15,6.53614E-09,55459287862
1.30E-15,7.03991E-09,52609573502
9.65E-16,7.06441E-09,60956272246
7.15E-16,7.22542E-09,70022157703
6.73E-16,6.43926E-09,76453024338
9.74E-16,6.28805E-09,64310610293
8.88E-16,6.47489E-09,66373923336
8.63E-16,6.7297E-09,66041506325
1.22E-15,6.25104E-09,57632056671
1.12E-15,7.54415E-09,54752756391
1.73E-15,6.86982E-09,46166226484
1.31E-15,6.39844E-09,54972747755
1.25E-15,6.68369E-09,55062623320
1.02E-15,6.15286E-09,63530369884
1.28E-15,6.62646E-09,54648001494
7.71E-16,6.28747E-09,72286135190
7.70E-16,6.63775E-09,70398651752
8.26E-16,6.31142E-09,69705407193
1.44E-15,7.54873E-09,48272738832
1.07E-15,7.15127E-09,57535606594
9.23E-16,6.14811E-09,66811078033
1.49E-15,7.50156E-09,47604836011
1.14E-15,7.58143E-09,54136736566
1.09E-15,6.33244E-09,60578908139
4.78E-16,8.72347E-09,77940191684
1.23E-15,8.69786E-09,48658791864
7.18E-16,7.52814E-09,68456422169
1.26E-15,8.3972E-09,48929137622
1.54E-15,6.85489E-09,48984602094
8.26E-16,7.03218E-09,66036661784
5.51E-16,8.7117E-09,72642864823
1.25E-15,6.36834E-09,56409452522
9.04E-16,7.83954E-09,59784793025
1.01E-15,6.47584E-09,62231656026
9.09E-16,6.27107E-09,66660291335
1.23E-15,7.07031E-09,53969477328
9.60E-16,7.11953E-09,60877798820
1.13E-15,6.31539E-09,59577312426
1.04E-15,6.32628E-09,62048228975
1.03E-15,7.76604E-09,56273228271
1.34E-15,7.11242E-09,51553608481
7.78E-16,6.7354E-09,69526216224
1.43E-15,6.41595E-09,52543825998
1.00E-15,6.18131E-09,64014736400
1.08E-15,8.39949E-09,52842310884
1.01E-15,7.83733E-09,56568579324
1.16E-15,7.31285E-09,54644686296
7.69E-16,7.32125E-09,67075563877
1.07E-15,6.11821E-09,62203693888
1.08E-15,6.0759E-09,62130216314
7.91E-16,6.92419E-09,68006015096
1.07E-15,6.37028E-09,60960585884
1.05E-15,7.41301E-09,57046387686
7.50E-16,6.37402E-09,72791877941
1.25E-15,7.2647E-09,52814861055
9.46E-16,6.65177E-09,63446243615
1.22E-15,6.54238E-09,56334230439
7.87E-16,6.20098E-09,72044779937
1.37E-15,7.19284E-09,50700204693
8.69E-16,6.58792E-09,66517529481
7.89E-16,6.34926E-09,71108282153
1.15E-15,7.58578E-09,53885389075
1.03E-15,7.86988E-09,55900728338
9.72E-16,6.30182E-09,64306384295
1.27E-15,7.13505E-09,52871268408
1.20E-15,6.20299E-09,58334973065
9.38E-16,6.76399E-09,63185491181
8.89E-16,6.68582E-09,65281789742
1.19E-15,8.40309E-09,50330018695
8.89E-16,6.39644E-09,66742121931
1.28E-15,6.09514E-09,56980127662
1.24E-15,8.185E-09,49957411861
1.18E-15,6.5621E-09,57194943376
9.55E-16,7.08808E-09,61172224486
1.26E-15,8.52822E-09,48551844982
6.65E-16,7.75863E-09,70067508071
1.41E-15,7.16681E-09,50066552350
1.21E-15,7.89523E-09,51492615993
1.49E-15,6.83806E-09,49860951434
8.98E-16,7.27194E-09,62281194974
7.89E-16,6.55715E-09,69971988920
7.20E-16,6.48437E-09,73657998182
6.99E-16,8.72098E-09,64461273588
1.01E-15,8.04288E-09,55841051214
6.47E-16,7.39921E-09,72740362325
1.06E-15,7.53646E-09,56309747005
7.04E-16,7.72528E-09,68245920227
9.30E-16,6.31565E-09,65670410267
1.24E-15,6.17118E-09,57534102331
1.01E-15,6.9202E-09,60200485565
1.01E-15,6.53629E-09,61943214513
9.30E-16,6.86003E-09,63010896104
4.97E-16,8.27171E-09,78495404857
5.87E-16,6.46722E-09,81685002029
1.18E-15,7.95965E-09,51931652870
8.13E-16,6.54305E-09,69005668840
1.16E-15,6.77749E-09,56761888285
1.06E-15,6.67806E-09,59819391177
7.14E-16,6.51071E-09,73817087967
1.74E-15,6.26484E-09,48204838502
8.38E-16,6.73172E-09,67009308036
9.24E-16,7.90359E-09,58894134260
1.05E-15,6.31074E-09,61828012758
1.30E-15,6.75497E-09,53707726385
1.39E-15,6.21504E-09,54149049353
1.00E-15,6.66878E-09,61630689110
1.12E-15,6.96616E-09,56978928130
9.05E-16,7.79466E-09,59923493451
8.02E-16,6.43834E-09,70039961536
1.59E-15,6.98523E-09,47756376321
9.26E-16,6.45903E-09,65077538511
5.59E-16,7.26505E-09,78975975973
1.05E-15,8.26189E-09,54036320812
9.60E-16,8.25299E-09,56543006407
6.21E-16,6.61093E-09,78549431637
7.98E-16,6.33997E-09,70757913954
1.39E-15,8.06523E-09,47533984608
1.19E-15,6.85559E-09,55721689551
6.27E-16,7.41611E-09,73807131879
1.22E-15,6.15999E-09,58056411029
1.41E-15,7.60686E-09,48596806879
1.06E-15,6.92161E-09,58757529741
9.04E-16,6.61626E-09,65077317853
1.06E-15,8.49489E-09,53038142636
1.06E-15,7.66279E-09,55843631424
7.83E-16,8.57609E-09,61417857393
1.45E-15,6.45158E-09,52035900045
1.20E-15,6.89114E-09,55345710249
9.05E-16,7.19047E-09,62390296911
9.07E-16,6.15942E-09,67335872720
9.37E-16,6.12408E-09,66440021587
1.11E-15,6.25061E-09,60422338713
9.08E-16,6.75317E-09,64272219227
1.18E-15,6.76816E-09,56317539404
9.05E-16,7.18795E-09,62401251405
1.22E-15,7.30799E-09,53301739338
