Resistance,Capacitance,Inductance,Quality factor
99.94087215,1.56E-15,5.87E-09,1.94E+01
108.9833481,1.72E-15,6.96E-09,1.85E+01
90.77432442,1.12E-15,6.40E-09,2.63E+01
77.21689406,1.20E-15,5.81E-09,2.85E+01
137.0273471,7.69E-16,6.43E-09,2.11E+01
65.0600793,5.46E-16,5.68E-09,4.96E+01
71.37408724,8.49E-16,6.97E-09,4.01E+01
81.16494963,7.82E-16,6.07E-09,3.43E+01
30.8635904,1.04E-15,5.92E-09,7.73E+01
97.63499747,9.03E-16,7.10E-09,2.87E+01
59.26457279,3.97E-16,6.06E-09,6.59E+01
79.5587729,7.77E-16,5.65E-09,3.39E+01
71.89490267,1.51E-15,6.19E-09,2.82E+01
67.7180366,9.27E-16,8.05E-09,4.35E+01
103.0529943,7.31E-16,7.50E-09,3.11E+01
54.98091477,1.21E-15,6.04E-09,4.06E+01
52.75433049,1.08E-15,7.18E-09,4.89E+01
79.50072105,1.18E-15,6.16E-09,2.87E+01
61.29066347,8.98E-16,6.10E-09,4.25E+01
54.79467014,1.71E-15,6.86E-09,3.66E+01
52.67471592,6.36E-16,5.57E-09,5.62E+01
69.84409829,9.06E-16,6.43E-09,3.81E+01
100.1272576,9.64E-16,7.60E-09,2.80E+01
89.04378458,1.36E-15,6.45E-09,2.45E+01
161.8197148,1.00E-15,7.06E-09,1.64E+01
48.75212242,1.09E-15,5.78E-09,4.72E+01
79.2008827,4.30E-16,7.20E-09,5.17E+01
76.84188235,9.68E-16,5.81E-09,3.19E+01
74.80205999,6.33E-16,6.46E-09,4.27E+01
77.23467392,9.75E-16,6.12E-09,3.24E+01
95.73111593,5.79E-16,6.44E-09,3.48E+01
71.46285379,8.09E-16,5.95E-09,3.80E+01
105.9317253,1.51E-15,5.93E-09,1.87E+01
59.54649341,5.18E-16,7.69E-09,6.47E+01
62.05374204,9.34E-16,6.53E-09,4.26E+01
100.5029076,7.30E-16,6.13E-09,2.88E+01
107.285387,7.37E-16,6.74E-09,2.82E+01
71.38340864,1.12E-15,5.85E-09,3.20E+01
81.87592894,9.97E-16,6.88E-09,3.21E+01
89.07504395,1.24E-15,7.09E-09,2.69E+01
47.59196574,1.35E-15,7.26E-09,4.87E+01
101.1080447,1.36E-15,5.66E-09,2.02E+01
100.182784,4.80E-16,6.63E-09,3.71E+01
65.64035476,1.19E-15,5.95E-09,3.41E+01
69.73267092,1.09E-15,8.02E-09,3.89E+01
55.81895893,4.84E-16,6.52E-09,6.58E+01
97.92622455,9.48E-16,6.03E-09,2.58E+01
123.6430837,5.60E-16,7.80E-09,3.02E+01
66.78703063,5.31E-16,5.96E-09,5.01E+01
167.934158,4.41E-16,6.88E-09,2.35E+01
71.66130662,9.18E-16,7.23E-09,3.92E+01
73.6418158,6.37E-16,6.69E-09,4.40E+01
89.75263164,1.24E-15,6.70E-09,2.59E+01
66.78432775,9.31E-16,6.49E-09,3.95E+01
86.52902698,8.62E-16,7.54E-09,3.42E+01
187.208883,1.27E-15,5.81E-09,1.14E+01
68.06322726,7.31E-16,7.88E-09,4.82E+01
94.65187773,1.08E-15,5.99E-09,2.49E+01
49.07939248,5.52E-16,8.11E-09,7.81E+01
97.05654344,1.24E-15,6.23E-09,2.31E+01
89.26580984,6.75E-16,8.09E-09,3.88E+01
42.15524215,7.23E-16,6.78E-09,7.27E+01
80.25913588,1.45E-15,5.89E-09,2.51E+01
111.7769572,1.09E-15,7.89E-09,2.41E+01
112.0146724,1.44E-15,5.60E-09,1.76E+01
151.5495405,6.59E-16,5.72E-09,1.94E+01
68.80928254,6.65E-16,5.90E-09,4.33E+01
104.0389058,8.04E-16,7.91E-09,3.01E+01
63.46752745,7.86E-16,5.83E-09,4.29E+01
142.6305941,8.08E-16,5.85E-09,1.89E+01
80.10820782,1.10E-15,6.19E-09,2.96E+01
63.09878185,8.74E-16,7.20E-09,4.55E+01
94.51660555,8.00E-16,7.08E-09,3.15E+01
77.83020977,8.43E-16,5.98E-09,3.42E+01
104.0036741,9.66E-16,6.72E-09,2.54E+01
70.45834681,8.89E-16,5.98E-09,3.68E+01
111.6176726,1.00E-15,7.51E-09,2.46E+01
66.7012855,1.05E-15,6.11E-09,3.62E+01
64.28182367,8.39E-16,7.74E-09,4.72E+01
68.70152088,1.09E-15,6.56E-09,3.57E+01
56.12982911,1.46E-15,6.56E-09,3.78E+01
117.0461772,1.57E-15,7.12E-09,1.82E+01
85.19803642,1.01E-15,6.39E-09,2.95E+01
62.65679991,1.47E-15,6.30E-09,3.30E+01
46.8349343,5.72E-16,6.13E-09,6.99E+01
86.59661902,1.10E-15,5.71E-09,2.63E+01
47.77958486,7.42E-16,6.90E-09,6.38E+01
74.30904567,1.01E-15,5.96E-09,3.27E+01
117.999736,1.29E-15,6.00E-09,1.83E+01
95.34075287,1.02E-15,7.66E-09,2.87E+01
87.60569224,1.04E-15,7.58E-09,3.08E+01
80.03310633,1.18E-15,6.82E-09,3.00E+01
68.72491439,7.95E-16,6.01E-09,4.00E+01
98.49962697,9.00E-16,7.24E-09,2.88E+01
45.87670465,7.71E-16,7.81E-09,6.94E+01
50.28260172,9.53E-16,6.12E-09,5.04E+01
77.35100741,1.06E-15,6.60E-09,3.23E+01
165.4132923,1.22E-15,5.83E-09,1.32E+01
59.82973667,1.06E-15,6.10E-09,4.01E+01
109.1838482,1.10E-15,6.30E-09,2.19E+01
71.20664439,8.15E-16,6.00E-09,3.81E+01
92.91153814,1.43E-15,6.69E-09,2.33E+01
103.8917043,1.21E-15,6.38E-09,2.21E+01
88.67556827,6.66E-16,5.65E-09,3.28E+01
123.7640839,4.95E-16,5.90E-09,2.79E+01
103.4477068,7.43E-16,5.98E-09,2.74E+01
78.73188288,9.70E-16,8.08E-09,3.67E+01
83.33019073,1.17E-15,7.01E-09,2.94E+01
65.31088867,1.33E-15,5.85E-09,3.21E+01
70.80273961,7.67E-16,6.39E-09,4.08E+01
70.04955646,8.29E-16,5.89E-09,3.80E+01
47.14810594,1.29E-15,7.15E-09,4.99E+01
95.20245489,9.85E-16,6.03E-09,2.60E+01
54.12018948,4.43E-16,6.31E-09,6.98E+01
52.3492728,1.06E-15,5.96E-09,4.53E+01
95.04254519,1.42E-15,7.06E-09,2.35E+01
49.50294181,6.18E-16,6.74E-09,6.67E+01
115.0305163,1.76E-15,6.67E-09,1.69E+01
88.68706357,8.53E-16,6.35E-09,3.08E+01
158.1208111,6.42E-16,7.57E-09,2.17E+01
68.56732915,7.11E-16,6.17E-09,4.30E+01
71.99859637,6.89E-16,6.61E-09,4.30E+01
91.79895536,1.24E-15,6.79E-09,2.55E+01
68.55220399,8.40E-16,6.99E-09,4.21E+01
76.58574515,3.76E-16,6.43E-09,5.40E+01
81.12808129,8.37E-16,5.80E-09,3.24E+01
99.48906613,1.01E-15,6.36E-09,2.52E+01
78.25322827,6.18E-16,6.71E-09,4.21E+01
34.77929079,1.12E-15,7.41E-09,7.40E+01
78.00053381,9.43E-16,6.49E-09,3.36E+01
77.57918562,8.55E-16,6.30E-09,3.50E+01
77.03421233,9.60E-16,6.11E-09,3.28E+01
65.94596934,1.14E-15,7.50E-09,3.89E+01
81.71943748,1.32E-15,7.14E-09,2.85E+01
88.78585201,1.35E-15,6.74E-09,2.52E+01
114.0469833,1.31E-15,7.88E-09,2.15E+01
108.9708375,6.85E-16,7.70E-09,3.08E+01
53.86181048,8.60E-16,6.30E-09,5.02E+01
111.6525327,9.81E-16,5.79E-09,2.18E+01
60.9408947,7.48E-16,6.78E-09,4.94E+01
70.41309871,7.56E-16,5.88E-09,3.96E+01
93.39205497,1.15E-15,6.39E-09,2.52E+01
93.55573646,7.80E-16,7.17E-09,3.24E+01
86.3812919,1.04E-15,8.09E-09,3.23E+01
127.2480579,1.04E-15,5.98E-09,1.89E+01
77.32125877,1.18E-15,7.01E-09,3.15E+01
70.14365361,6.48E-16,6.23E-09,4.42E+01
91.2724566,1.06E-15,6.13E-09,2.63E+01
95.73169333,1.09E-15,5.69E-09,2.39E+01
208.2554952,1.11E-15,7.18E-09,1.22E+01
149.5286521,5.60E-16,5.94E-09,2.18E+01
87.80604307,7.52E-16,6.51E-09,3.35E+01
79.51814715,8.55E-16,7.75E-09,3.79E+01
91.86837514,1.03E-15,5.85E-09,2.59E+01
85.55032119,1.68E-15,7.33E-09,2.44E+01
59.21896,4.74E-16,6.10E-09,6.06E+01
133.0081202,1.33E-15,5.84E-09,1.58E+01
82.78846427,1.01E-15,7.54E-09,3.30E+01
78.67162035,1.31E-15,6.04E-09,2.73E+01
93.71259814,1.03E-15,6.73E-09,2.73E+01
68.63269022,1.12E-15,7.26E-09,3.71E+01
124.0699386,1.17E-15,5.95E-09,1.82E+01
86.39557332,9.18E-16,6.79E-09,3.15E+01
93.94669547,8.79E-16,6.79E-09,2.96E+01
86.53875045,1.12E-15,6.81E-09,2.85E+01
77.97890667,7.97E-16,5.76E-09,3.45E+01
80.63711561,1.13E-15,6.99E-09,3.08E+01
80.95387018,8.25E-16,5.94E-09,3.31E+01
83.80967569,9.32E-16,5.89E-09,3.00E+01
37.29193075,1.57E-15,6.28E-09,5.36E+01
170.6862479,6.59E-16,6.32E-09,1.81E+01
45.83425916,1.13E-15,6.21E-09,5.11E+01
68.91166611,1.07E-15,8.08E-09,3.99E+01
106.934668,1.10E-15,6.02E-09,2.19E+01
82.37249436,8.45E-16,6.14E-09,3.27E+01
84.79697039,9.23E-16,5.93E-09,2.99E+01
123.1299331,8.11E-16,7.64E-09,2.49E+01
86.78448733,1.06E-15,5.98E-09,2.74E+01
91.39126728,7.34E-16,6.25E-09,3.19E+01
88.01681032,1.37E-15,6.36E-09,2.45E+01
73.90447793,1.03E-15,6.30E-09,3.35E+01
79.85721828,7.60E-16,5.93E-09,3.50E+01
197.3468622,1.48E-15,5.89E-09,1.01E+01
136.0056964,7.69E-16,6.76E-09,2.18E+01
96.08725354,1.15E-15,5.85E-09,2.35E+01
84.56378869,1.42E-15,7.38E-09,2.70E+01
60.47435635,8.65E-16,7.32E-09,4.81E+01
120.8620632,1.22E-15,6.62E-09,1.93E+01
97.19826937,6.54E-16,6.01E-09,3.12E+01
71.41801216,9.90E-16,6.39E-09,3.56E+01
58.75011766,7.95E-16,6.42E-09,4.84E+01
63.177737,1.36E-15,7.29E-09,3.66E+01
52.69695218,4.87E-16,5.79E-09,6.54E+01
143.9264945,1.56E-15,7.83E-09,1.56E+01
87.40814301,9.12E-16,5.85E-09,2.90E+01
61.1843644,1.49E-15,5.92E-09,3.26E+01
86.25439127,9.11E-16,5.85E-09,2.94E+01
98.07180148,8.33E-16,5.84E-09,2.70E+01
114.1866894,1.15E-15,6.02E-09,2.00E+01
79.22519386,7.11E-16,6.68E-09,3.87E+01
74.86587718,6.86E-16,6.25E-09,4.03E+01
75.97738801,9.88E-16,6.06E-09,3.26E+01
64.26861531,9.37E-16,6.41E-09,4.07E+01
92.85449467,1.14E-15,5.84E-09,2.44E+01
66.8503154,9.95E-16,6.10E-09,3.70E+01
63.06874911,1.19E-15,6.31E-09,3.65E+01
77.26496364,8.29E-16,6.01E-09,3.48E+01
33.99876467,6.50E-16,5.98E-09,8.92E+01
87.2947914,1.25E-15,8.27E-09,2.95E+01
67.22466697,1.02E-15,5.75E-09,3.53E+01
97.41357177,8.21E-16,6.59E-09,2.91E+01
81.80487993,7.31E-16,6.62E-09,3.68E+01
104.95675,1.04E-15,5.85E-09,2.26E+01
133.083653,7.47E-16,6.91E-09,2.29E+01
72.37343141,1.37E-15,5.86E-09,2.86E+01
48.09917044,7.99E-16,8.10E-09,6.62E+01
113.8621526,9.58E-16,7.36E-09,2.43E+01
126.2722621,9.64E-16,6.71E-09,2.09E+01
63.11234933,7.86E-16,5.90E-09,4.34E+01
46.49228421,1.07E-15,8.14E-09,5.93E+01
108.1998356,1.58E-15,6.05E-09,1.81E+01
153.310461,7.12E-16,7.05E-09,2.05E+01
64.33117933,6.94E-16,6.56E-09,4.78E+01
57.12907245,1.65E-15,8.09E-09,3.88E+01
81.95993355,1.03E-15,6.04E-09,2.95E+01
103.0184354,8.62E-16,5.89E-09,2.54E+01
64.09328194,9.70E-16,7.51E-09,4.34E+01
73.28371227,1.38E-15,6.95E-09,3.06E+01
60.32303646,5.21E-16,5.77E-09,5.52E+01
109.4904312,5.99E-16,6.48E-09,3.00E+01
64.50707822,6.20E-16,6.67E-09,5.08E+01
65.94697301,7.99E-16,6.35E-09,4.27E+01
71.64913895,1.04E-15,6.12E-09,3.39E+01
65.71155817,5.99E-16,6.66E-09,5.07E+01
83.44076913,1.14E-15,6.10E-09,2.77E+01
61.31857126,1.32E-15,5.96E-09,3.47E+01
96.87390429,1.73E-15,5.89E-09,1.90E+01
50.60171287,7.07E-16,6.10E-09,5.80E+01
78.75743045,1.23E-15,7.91E-09,3.22E+01
83.22028979,6.05E-16,6.60E-09,3.97E+01
35.14550325,9.19E-16,6.01E-09,7.27E+01
90.93848429,1.04E-15,6.44E-09,2.74E+01
57.45344531,1.17E-15,6.01E-09,3.94E+01
94.65206261,9.36E-16,6.45E-09,2.77E+01
65.82099649,8.69E-16,7.11E-09,4.34E+01
71.74897036,1.17E-15,8.10E-09,3.67E+01
85.92005741,9.30E-16,5.97E-09,2.95E+01
99.79194806,1.29E-15,6.37E-09,2.23E+01
30.8604573,1.07E-15,5.81E-09,7.55E+01
55.79069521,1.04E-15,6.40E-09,4.45E+01
107.3750907,1.15E-15,8.22E-09,2.49E+01
83.92342327,1.31E-15,6.50E-09,2.65E+01
98.2239377,8.91E-16,7.55E-09,2.96E+01
62.71358085,1.05E-15,8.37E-09,4.50E+01
88.69877404,6.30E-16,7.03E-09,3.77E+01
90.70651817,8.42E-16,7.59E-09,3.31E+01
95.42403108,1.11E-15,6.90E-09,2.61E+01
65.54154504,1.12E-15,7.27E-09,3.89E+01
84.7525328,6.86E-16,6.13E-09,3.53E+01
99.47000636,8.69E-16,8.13E-09,3.07E+01
55.4354521,8.96E-16,8.16E-09,5.44E+01
178.220181,8.14E-16,6.36E-09,1.57E+01
99.71605309,1.00E-15,5.91E-09,2.44E+01
109.3676089,4.86E-16,6.59E-09,3.37E+01
119.943365,3.71E-16,7.91E-09,3.85E+01
106.237314,9.85E-16,6.29E-09,2.38E+01
388.8473523,1.04E-15,6.07E-09,6.22E+00
73.00067442,1.54E-15,6.13E-09,2.73E+01
91.84187322,5.80E-16,6.12E-09,3.54E+01
113.1867575,1.14E-15,6.54E-09,2.12E+01
51.73441497,8.21E-16,5.88E-09,5.17E+01
75.20422683,1.17E-15,7.08E-09,3.27E+01
71.74783937,1.29E-15,6.32E-09,3.09E+01
122.0633502,1.12E-15,6.82E-09,2.02E+01
73.43893122,8.46E-16,5.84E-09,3.58E+01
52.53172067,1.30E-15,7.27E-09,4.50E+01
166.2229031,7.57E-16,7.85E-09,1.94E+01
71.06618944,8.65E-16,5.89E-09,3.67E+01
99.32981072,1.20E-15,5.90E-09,2.23E+01
38.9604656,1.10E-15,7.97E-09,6.91E+01
79.72834746,8.94E-16,6.53E-09,3.39E+01
123.2814059,1.03E-15,7.22E-09,2.15E+01
55.91048199,8.82E-16,8.03E-09,5.40E+01
87.52187465,7.45E-16,5.90E-09,3.22E+01
106.3880051,8.55E-16,7.31E-09,2.75E+01
22.68248406,1.42E-15,6.32E-09,9.30E+01
62.41292851,9.44E-16,7.91E-09,4.64E+01
70.47400555,1.24E-15,6.32E-09,3.20E+01
76.20333462,1.34E-15,7.00E-09,3.00E+01
76.80647214,9.54E-16,5.92E-09,3.24E+01
73.57001783,7.16E-16,7.39E-09,4.37E+01
61.75792695,6.50E-16,5.88E-09,4.87E+01
104.9573018,1.01E-15,7.50E-09,2.60E+01
124.0708891,9.62E-16,7.32E-09,2.22E+01
46.59967676,6.76E-16,6.92E-09,6.87E+01
73.62866823,6.32E-16,6.58E-09,4.38E+01
69.27438141,1.34E-15,6.20E-09,3.10E+01
78.46642896,1.17E-15,6.51E-09,3.01E+01
65.93069679,5.99E-16,6.18E-09,4.87E+01
114.3556743,1.09E-15,5.81E-09,2.02E+01
146.6556853,7.91E-16,6.42E-09,1.94E+01
53.47169335,8.12E-16,7.53E-09,5.69E+01
120.5604187,6.30E-16,6.92E-09,2.75E+01
74.16122538,1.33E-15,5.84E-09,2.83E+01
54.39672446,1.28E-15,6.45E-09,4.13E+01
60.49958396,6.07E-16,6.90E-09,5.57E+01
101.1236824,1.75E-15,6.16E-09,1.86E+01
94.18595763,6.48E-16,6.06E-09,3.25E+01
67.62562131,8.19E-16,6.41E-09,4.14E+01
60.28640424,1.01E-15,6.80E-09,4.30E+01
42.3531471,1.15E-15,5.99E-09,5.39E+01
54.26308564,1.53E-15,6.80E-09,3.88E+01
51.79424028,1.56E-15,6.23E-09,3.86E+01
89.7898671,1.42E-15,7.09E-09,2.49E+01
108.1565255,1.11E-15,6.77E-09,2.28E+01
120.2702872,8.81E-16,7.28E-09,2.39E+01
102.530759,1.03E-15,6.80E-09,2.51E+01
105.6850588,1.35E-15,7.06E-09,2.16E+01
85.07343189,6.65E-16,5.96E-09,3.52E+01
76.4615576,1.73E-15,6.34E-09,2.50E+01
156.9935842,9.83E-16,6.21E-09,1.60E+01
70.80753082,8.11E-16,6.68E-09,4.05E+01
77.10794884,7.87E-16,6.93E-09,3.85E+01
70.17094034,9.07E-16,7.82E-09,4.18E+01
66.55885625,1.30E-15,6.26E-09,3.30E+01
86.6235044,1.32E-15,7.00E-09,2.66E+01
70.43326944,1.10E-15,6.32E-09,3.40E+01
81.99261307,8.50E-16,6.66E-09,3.41E+01
67.92336177,8.90E-16,6.27E-09,3.91E+01
67.11429769,7.60E-16,7.84E-09,4.78E+01
71.31423346,1.27E-15,6.07E-09,3.07E+01
119.9837321,8.62E-16,7.52E-09,2.46E+01
52.43027038,9.80E-16,7.40E-09,5.24E+01
66.69680062,1.00E-15,6.20E-09,3.73E+01
62.75494404,7.67E-16,6.77E-09,4.74E+01
75.36078246,1.16E-15,6.58E-09,3.16E+01
102.8590107,5.10E-16,6.04E-09,3.34E+01
77.89009967,1.11E-15,8.16E-09,3.48E+01
58.73390312,1.22E-15,6.41E-09,3.90E+01
72.30226081,3.96E-16,5.91E-09,5.34E+01
77.93808256,1.00E-15,7.15E-09,3.43E+01
58.79881159,9.03E-16,6.99E-09,4.73E+01
62.17529398,9.80E-16,6.61E-09,4.18E+01
59.71097327,7.91E-16,6.64E-09,4.85E+01
63.09088584,6.35E-16,6.25E-09,4.97E+01
91.18143991,9.29E-16,7.43E-09,3.10E+01
103.2502021,5.47E-16,6.26E-09,3.28E+01
85.91597218,1.34E-15,5.99E-09,2.46E+01
93.18495582,7.61E-16,6.05E-09,3.03E+01
122.9015072,9.27E-16,7.83E-09,2.36E+01
69.00209124,1.21E-15,6.13E-09,3.26E+01
27.01581937,1.18E-15,6.25E-09,8.52E+01
56.34436803,1.07E-15,6.63E-09,4.42E+01
60.78625408,6.56E-16,5.89E-09,4.93E+01
82.32426557,8.09E-16,6.98E-09,3.57E+01
53.59507823,1.16E-15,6.42E-09,4.39E+01
118.2603746,8.29E-16,7.50E-09,2.54E+01
66.89986515,9.78E-16,5.87E-09,3.66E+01
124.0934966,8.88E-16,6.32E-09,2.15E+01
94.87664438,9.36E-16,5.90E-09,2.65E+01
66.95639547,8.58E-16,6.73E-09,4.18E+01
49.30139763,7.09E-16,7.10E-09,6.42E+01
83.53081506,9.94E-16,6.06E-09,2.96E+01
57.40720533,9.08E-16,7.43E-09,4.98E+01
64.81011184,9.92E-16,6.73E-09,4.02E+01
72.80157849,1.56E-15,7.59E-09,3.03E+01
76.72227258,8.71E-16,5.88E-09,3.39E+01
91.27940756,1.06E-15,6.30E-09,2.67E+01
74.66823314,1.38E-15,6.56E-09,2.92E+01
82.42626202,1.10E-15,7.19E-09,3.10E+01
67.13598837,1.19E-15,6.70E-09,3.53E+01
85.247248,1.55E-15,6.90E-09,2.48E+01
49.92982414,5.31E-16,8.15E-09,7.85E+01
77.57015204,9.84E-16,7.28E-09,3.51E+01
107.2290785,7.74E-16,6.93E-09,2.79E+01
85.04547945,1.03E-15,6.09E-09,2.86E+01
91.70911951,1.20E-15,6.26E-09,2.49E+01
60.14482982,1.00E-15,7.25E-09,4.48E+01
31.76255978,1.20E-15,7.22E-09,7.72E+01
129.8010498,4.17E-16,7.15E-09,3.19E+01
63.52110312,8.97E-16,7.12E-09,4.44E+01
79.64898217,1.82E-15,5.98E-09,2.28E+01
124.7936836,7.93E-16,8.20E-09,2.58E+01
97.94039801,1.05E-15,6.57E-09,2.55E+01
43.93527793,6.84E-16,5.92E-09,6.69E+01
81.2836201,7.04E-16,5.95E-09,3.58E+01
46.69813955,1.56E-15,6.52E-09,4.38E+01
155.959295,1.01E-15,6.25E-09,1.60E+01
92.43470855,1.22E-15,6.84E-09,2.56E+01
71.1459283,6.08E-16,6.00E-09,4.42E+01
115.3729991,1.31E-15,6.78E-09,1.97E+01
93.95603854,9.26E-16,6.34E-09,2.79E+01
107.874605,1.04E-15,6.04E-09,2.23E+01
90.5022556,1.20E-15,6.68E-09,2.61E+01
142.8653648,7.28E-16,6.73E-09,2.13E+01
93.07974641,8.70E-16,7.75E-09,3.21E+01
106.1174877,7.49E-16,7.49E-09,2.98E+01
114.0026319,1.36E-15,6.31E-09,1.89E+01
125.7122634,1.19E-15,7.32E-09,1.97E+01
79.1994983,5.27E-16,7.54E-09,4.78E+01
74.19174618,1.08E-15,8.24E-09,3.72E+01
60.27253,7.72E-16,6.67E-09,4.88E+01
96.79665976,1.21E-15,6.05E-09,2.31E+01
78.62583323,1.42E-15,6.10E-09,2.64E+01
123.0334456,9.92E-16,7.97E-09,2.30E+01
85.90259072,1.07E-15,6.21E-09,2.81E+01
42.92244808,8.21E-16,6.61E-09,6.61E+01
79.57904785,1.13E-15,6.20E-09,2.94E+01
78.48640984,1.07E-15,7.92E-09,3.47E+01
72.97153678,1.12E-15,6.01E-09,3.17E+01
84.40205704,7.61E-16,7.24E-09,3.65E+01
40.93713577,8.71E-16,8.10E-09,7.45E+01
64.77962042,1.12E-15,8.00E-09,4.12E+01
47.14335778,6.00E-16,6.36E-09,6.91E+01
99.76543368,1.23E-15,8.00E-09,2.56E+01
70.79395138,1.46E-15,8.11E-09,3.33E+01
83.91865222,5.74E-16,6.82E-09,4.11E+01
54.93757337,8.17E-16,6.68E-09,5.21E+01
80.66572104,9.97E-16,7.01E-09,3.29E+01
60.69789853,6.50E-16,6.25E-09,5.11E+01
81.6350816,1.40E-15,5.99E-09,2.53E+01
104.7076151,1.77E-15,7.50E-09,1.97E+01
76.42249561,1.01E-15,6.25E-09,3.26E+01
49.42079662,5.96E-16,7.40E-09,7.13E+01
90.67409553,1.18E-15,6.63E-09,2.61E+01
49.8573305,1.13E-15,7.92E-09,5.31E+01
64.87715449,6.81E-16,6.62E-09,4.81E+01
73.45695795,1.23E-15,8.60E-09,3.60E+01
44.88225715,1.31E-15,6.81E-09,5.08E+01
137.3494051,7.83E-16,6.48E-09,2.10E+01
52.8902845,8.62E-16,7.58E-09,5.61E+01
64.09037049,8.57E-16,7.15E-09,4.51E+01
98.93652586,1.07E-15,7.90E-09,2.75E+01
57.95568238,8.31E-16,6.46E-09,4.81E+01
80.53051009,1.01E-15,6.04E-09,3.04E+01
82.80246117,1.08E-15,6.22E-09,2.90E+01
55.65863068,8.16E-16,6.89E-09,5.22E+01
80.26736157,1.34E-15,6.75E-09,2.80E+01
82.79866626,1.04E-15,6.50E-09,3.02E+01
89.48029132,1.42E-15,7.06E-09,2.49E+01
100.8303376,1.37E-15,8.07E-09,2.41E+01
88.31343891,1.02E-15,7.04E-09,2.98E+01
93.11930635,1.22E-15,6.18E-09,2.42E+01
102.2785245,7.06E-16,7.29E-09,3.14E+01
68.68858609,1.03E-15,6.59E-09,3.68E+01
85.77006111,8.45E-16,7.57E-09,3.49E+01
69.46114903,1.10E-15,5.98E-09,3.36E+01
83.19392785,9.79E-16,7.20E-09,3.26E+01
59.7930794,1.30E-15,7.06E-09,3.90E+01
68.58173275,1.01E-15,7.50E-09,3.97E+01
108.3747314,1.24E-15,6.38E-09,2.09E+01
60.06992632,1.51E-15,6.02E-09,3.32E+01
53.91671068,7.07E-16,7.34E-09,5.97E+01
115.0001892,7.20E-16,7.31E-09,2.77E+01
70.71340311,1.09E-15,6.70E-09,3.51E+01
106.1246617,1.04E-15,5.97E-09,2.26E+01
55.29525934,1.49E-15,6.18E-09,3.68E+01
114.1481882,5.04E-16,6.30E-09,3.10E+01
96.52564113,8.38E-16,6.74E-09,2.94E+01
99.02246395,1.39E-15,6.10E-09,2.12E+01
95.5996085,1.32E-15,6.07E-09,2.24E+01
95.21637413,1.10E-15,6.21E-09,2.50E+01
73.6906025,9.52E-16,6.18E-09,3.46E+01
55.32128909,1.25E-15,7.01E-09,4.28E+01
65.92850315,6.52E-16,6.22E-09,4.69E+01
91.12770028,3.97E-16,6.87E-09,4.57E+01
74.62992554,8.32E-16,7.60E-09,4.05E+01
79.6335376,8.54E-16,6.55E-09,3.48E+01
74.11779607,9.07E-16,7.87E-09,3.98E+01
53.55447029,7.86E-16,8.26E-09,6.05E+01
147.8792772,9.76E-16,6.43E-09,1.74E+01
71.74958596,1.02E-15,6.42E-09,3.50E+01
59.31671517,8.57E-16,6.18E-09,4.53E+01
136.4695524,1.03E-15,7.35E-09,1.96E+01
73.35179747,9.43E-16,6.79E-09,3.66E+01
104.228277,1.28E-15,6.17E-09,2.11E+01
56.57438599,1.37E-15,6.09E-09,3.73E+01
77.56322949,1.20E-15,6.13E-09,2.92E+01
75.05811603,8.42E-16,6.41E-09,3.68E+01
90.88547681,1.22E-15,6.61E-09,2.56E+01
100.799411,1.21E-15,6.20E-09,2.25E+01
68.71315732,9.81E-16,6.17E-09,3.65E+01
105.2800503,1.20E-15,6.38E-09,2.19E+01
67.13435631,1.55E-15,6.17E-09,2.97E+01
93.24326921,7.13E-16,6.63E-09,3.27E+01
90.71791765,9.00E-16,6.21E-09,2.90E+01
98.8686845,8.13E-16,6.95E-09,2.96E+01
67.32743661,5.00E-16,6.26E-09,5.25E+01
112.6948109,1.44E-15,6.84E-09,1.93E+01
90.09593366,1.34E-15,6.13E-09,2.37E+01
93.16791018,1.13E-15,6.35E-09,2.54E+01
61.68357102,8.20E-16,6.79E-09,4.66E+01
110.4356956,9.38E-16,6.31E-09,2.35E+01
41.70596539,9.37E-16,6.04E-09,6.09E+01
84.64904379,8.87E-16,7.80E-09,3.50E+01
113.0603934,1.32E-15,7.27E-09,2.08E+01
74.64721495,1.26E-15,7.16E-09,3.19E+01
91.34931559,6.15E-16,6.39E-09,3.53E+01
84.04936423,1.16E-15,7.32E-09,2.99E+01
95.23300299,7.59E-16,6.72E-09,3.12E+01
67.1919239,8.19E-16,6.35E-09,4.14E+01
75.54604195,8.34E-16,7.57E-09,3.99E+01
84.07282647,7.30E-16,6.59E-09,3.57E+01
51.32638455,1.24E-15,6.57E-09,4.48E+01
72.85783569,9.81E-16,8.11E-09,3.95E+01
76.30035315,1.47E-15,7.51E-09,2.96E+01
39.39689081,1.04E-15,7.28E-09,6.72E+01
56.42664477,8.90E-16,6.16E-09,4.66E+01
103.7515143,1.08E-15,6.58E-09,2.38E+01
89.25510574,1.02E-15,7.88E-09,3.11E+01
80.80016917,1.09E-15,7.83E-09,3.32E+01
100.3152153,9.19E-16,6.39E-09,2.63E+01
86.3625066,8.86E-16,7.48E-09,3.37E+01
77.57258365,9.91E-16,6.51E-09,3.30E+01
72.15629724,1.32E-15,6.83E-09,3.15E+01
83.41228811,9.27E-16,6.44E-09,3.16E+01
107.2945042,1.33E-15,6.51E-09,2.06E+01
113.1381862,1.56E-15,6.39E-09,1.79E+01
