Wire-Length,Wire-Width,Temperature,Resistance
4.89E-06,1.10E-07,59.26740025,74.30018799
4.63E-06,8.54E-08,60.18030372,89.7383343
5.09E-06,7.76E-08,43.87820225,105.9711443
5.62E-06,1.40E-07,44.78294869,68.22005548
4.55E-06,1.03E-07,49.39819146,72.31214041
6.24E-06,1.34E-07,57.40941522,76.95338214
4.92E-06,1.05E-07,45.73818037,72.65589153
5.94E-06,7.53E-08,52.7649922,134.0123434
5.49E-06,8.63E-08,39.23427204,93.46178342
4.31E-06,1.19E-07,48.22683616,53.89816494
5.12E-06,8.82E-08,52.84979831,93.75863883
4.89E-06,9.68E-08,66.66814535,83.03224047
4.83E-06,1.55E-07,62.51256845,49.61119783
3.95E-06,1.49E-07,57.26792942,46.41357318
4.58E-06,1.51E-07,55.10422091,49.4922845
3.61E-06,1.00E-07,29.10862691,53.00183984
3.60E-06,1.27E-07,73.41285228,45.08023364
5.24E-06,1.05E-07,52.88820683,75.94733314
3.88E-06,1.11E-07,56.00711717,61.11641752
4.09E-06,1.14E-07,63.33435508,56.24223299
7.01E-06,4.04E-08,31.97234954,250.805441
5.43E-06,9.29E-08,57.02016862,87.67733893
5.23E-06,1.05E-07,59.23003629,87.84753658
4.90E-06,7.01E-08,68.75950526,121.4531319
3.17E-06,1.05E-07,55.46454195,54.55132644
4.37E-06,9.14E-08,35.26404248,73.74291212
5.56E-06,1.10E-07,40.12351568,76.80178236
5.14E-06,9.03E-08,68.51887581,98.65289065
5.31E-06,1.20E-07,48.89109163,71.4432792
4.22E-06,1.02E-07,25.88986903,58.25708363
5.60E-06,1.27E-07,60.18078376,73.15589779
5.50E-06,1.18E-07,47.83222799,77.13423948
4.98E-06,8.71E-08,42.21714853,87.88871039
4.67E-06,9.72E-08,35.94122875,73.13217853
5.03E-06,9.55E-08,57.69495776,81.36714517
5.72E-06,1.01E-07,46.13533902,84.9487286
5.09E-06,5.74E-08,48.52072385,158.078352
3.63E-06,1.56E-07,76.99237783,39.39412331
4.23E-06,1.33E-07,50.71017938,47.08358019
5.31E-06,9.74E-08,45.728004,86.8141529
4.98E-06,8.27E-08,70.27165843,97.47457214
4.75E-06,1.24E-07,44.99380674,59.70305995
4.88E-06,1.00E-07,29.84192207,71.61170186
4.34E-06,1.37E-07,66.84678936,52.52615586
3.97E-06,8.55E-08,57.80658872,80.33671219
4.28E-06,8.55E-08,51.05789286,91.58743807
2.84E-06,7.92E-08,75.42115465,67.25349041
4.23E-06,8.47E-08,45.69436354,83.86300573
5.07E-06,7.63E-08,48.09958157,100.1441219
5.60E-06,1.09E-07,42.25933917,72.36215769
6.26E-06,1.23E-07,77.25283479,91.58217161
4.42E-06,8.58E-08,53.59939647,82.70343761
3.59E-06,1.13E-07,49.53901001,48.59090733
3.99E-06,1.43E-07,39.63910634,43.45653694
2.88E-06,8.34E-08,33.20788371,57.82334729
4.48E-06,7.49E-08,42.74541836,92.79737931
6.32E-06,1.39E-07,42.49908021,69.82668309
5.32E-06,8.52E-08,79.06686543,125.5239121
4.93E-06,8.49E-08,43.98992145,82.76447419
5.28E-06,9.51E-08,57.85811498,87.713787
6.10E-06,8.00E-08,43.12420609,123.1927964
4.33E-06,7.83E-08,41.15663185,89.09911722
4.14E-06,1.15E-07,58.23559902,57.85658566
5.41E-06,1.27E-07,61.84481038,74.32826988
4.84E-06,9.39E-08,44.59536342,77.8200257
2.61E-06,8.13E-08,43.92280077,50.87017573
5.88E-06,1.32E-07,56.25143165,75.19474707
3.64E-06,7.70E-08,70.89069392,94.3191451
6.04E-06,1.30E-07,83.55530486,85.0687493
4.99E-06,9.33E-08,45.91240377,76.98984341
4.55E-06,1.33E-07,49.2095986,57.9301067
5.28E-06,1.26E-07,46.77275666,64.72886673
6.73E-06,1.15E-07,40.2243583,91.47373345
3.69E-06,5.02E-08,29.28431152,113.0800487
6.02E-06,6.44E-08,46.26785543,142.1081736
5.20E-06,1.30E-07,44.7839733,58.58812116
5.29E-06,1.18E-07,45.5158104,68.45481431
4.54E-06,1.01E-07,41.49545622,63.3891609
5.40E-06,1.23E-07,50.50153922,70.55025446
4.94E-06,1.06E-07,57.85027832,80.66148644
3.77E-06,1.10E-07,47.45784545,58.12825393
5.08E-06,9.84E-08,54.773614,83.48619836
6.21E-06,5.51E-08,65.16922917,192.2630595
4.23E-06,1.04E-07,30.74340141,63.46690532
5.54E-06,1.31E-07,43.62306201,63.36262607
7.90E-06,1.10E-07,66.55281245,119.8763811
5.14E-06,1.01E-07,64.69108443,83.86483475
4.54E-06,6.48E-08,61.90655344,119.5045509
4.79E-06,9.25E-08,63.52080571,81.86446256
5.99E-06,1.14E-07,42.66827265,93.13917878
5.80E-06,9.32E-08,62.49032533,101.7573481
3.98E-06,5.07E-08,63.03952873,140.1742317
4.88E-06,7.92E-08,46.99408143,82.91741366
6.92E-06,1.28E-07,55.08856746,97.14541285
5.90E-06,8.44E-08,50.88655842,119.7691574
4.35E-06,1.20E-07,43.75745151,53.02839335
5.52E-06,1.00E-07,39.45155469,83.11803245
6.86E-06,1.09E-07,48.29926633,107.4652536
5.81E-06,1.07E-07,45.89700021,89.83614459
5.46E-06,9.68E-08,49.72571938,98.43847419
5.23E-06,8.86E-08,49.07890334,95.49651912
5.30E-06,1.18E-07,51.64092596,72.26570741
6.09E-06,8.25E-08,59.10229948,117.294169
3.97E-06,6.57E-08,37.6758576,93.95037159
4.75E-06,1.12E-07,54.41411294,72.62881963
5.57E-06,9.83E-08,48.42723263,99.21127291
6.02E-06,1.29E-07,30.5752237,75.59073334
4.85E-06,1.25E-07,47.05672805,68.60249619
4.76E-06,1.07E-07,55.76618282,78.67956821
6.50E-06,1.01E-07,22.44723917,98.16711713
6.44E-06,9.84E-08,52.57740455,108.9449495
3.37E-06,1.24E-07,51.24372526,45.04631123
5.82E-06,1.22E-07,38.31049532,78.75736248
3.97E-06,7.61E-08,52.25681338,86.65877937
4.65E-06,6.53E-08,54.56318651,112.7445844
4.59E-06,8.51E-08,21.37255518,68.93097885
3.99E-06,1.10E-07,63.03501341,61.65502526
5.80E-06,9.53E-08,58.66836882,101.0986596
6.20E-06,1.18E-07,49.61477681,83.3761794
5.71E-06,1.24E-07,75.50140901,82.48605718
4.61E-06,8.70E-08,42.30256184,83.52420885
4.87E-06,8.08E-08,74.2634815,110.0050533
4.79E-06,1.31E-07,48.64043935,56.63573926
4.60E-06,5.70E-08,51.4270119,126.6077724
4.72E-06,8.29E-08,68.31377931,107.8161978
4.63E-06,9.03E-08,58.02693101,77.47234979
5.39E-06,9.25E-08,42.66115643,94.63394187
4.36E-06,1.06E-07,75.42382242,69.32876754
4.35E-06,8.07E-08,49.18329344,81.13171179
5.46E-06,1.09E-07,66.6521715,89.48479359
4.42E-06,5.89E-08,75.31285708,150.7880475
5.34E-06,7.60E-08,66.89153425,122.7089033
6.55E-06,1.12E-07,33.11318458,88.18877693
4.03E-06,9.37E-08,57.55348168,74.00960422
5.03E-06,9.93E-08,27.14383426,78.62158432
4.69E-06,1.24E-07,47.16454435,61.11440061
3.33E-06,1.00E-07,48.72101888,47.03043093
3.34E-06,1.27E-07,46.85778316,40.75572774
5.24E-06,9.65E-08,51.48598548,88.40641093
6.48E-06,4.66E-08,38.93377359,200.4085508
4.91E-06,7.19E-08,79.5261731,118.9929345
4.66E-06,1.04E-07,53.60121274,85.98637102
4.51E-06,1.10E-07,49.1878766,65.65479234
5.03E-06,8.05E-08,61.64145451,102.4096245
4.63E-06,9.90E-08,33.3328141,66.95768759
3.29E-06,9.64E-08,56.78170587,54.11073977
4.98E-06,7.43E-08,39.80728958,113.6374623
5.42E-06,9.19E-08,47.17365261,92.77149504
3.74E-06,9.28E-08,61.14241917,74.09931703
6.66E-06,1.06E-07,51.77052793,101.2662812
5.16E-06,1.05E-07,20.48589234,71.97426611
4.84E-06,1.21E-07,41.8975107,62.37647019
4.84E-06,1.13E-07,71.00731585,77.44106364
4.88E-06,6.77E-08,50.50318604,118.7088363
5.15E-06,9.65E-08,32.35108361,79.21824636
4.74E-06,8.60E-08,35.7740933,79.88745958
4.85E-06,4.84E-08,50.31564352,173.3974486
6.16E-06,1.08E-07,57.41517064,86.3226897
5.50E-06,5.10E-08,40.82045791,173.4143734
3.71E-06,8.43E-08,68.41116671,75.55764897
4.15E-06,1.07E-07,58.46838377,64.85431708
4.37E-06,1.25E-07,79.78563515,65.90276033
2.62E-06,8.17E-08,81.72253618,54.28640948
4.76E-06,1.01E-07,50.43487774,70.37163914
4.32E-06,1.20E-07,52.81069026,53.16610729
3.94E-06,1.05E-07,48.54395287,58.87440108
4.81E-06,7.23E-08,49.14057111,113.6845001
5.50E-06,9.25E-08,77.53916248,104.6941617
4.52E-06,9.42E-08,63.99041796,88.7460388
4.95E-06,7.68E-08,50.2496422,105.3985352
4.61E-06,1.25E-07,41.12697929,63.4337708
2.76E-06,8.06E-08,60.51101249,48.34060247
5.12E-06,1.13E-07,41.14250475,73.8413821
5.57E-06,1.47E-07,40.41108619,61.31232514
6.39E-06,1.17E-07,57.22251303,84.85020181
5.88E-06,1.53E-07,59.33446803,62.70518434
5.96E-06,1.01E-07,66.70964732,92.49868436
4.18E-06,8.70E-08,56.5612895,76.78651494
3.92E-06,7.36E-08,34.72812863,80.51228589
5.97E-06,1.07E-07,40.3550745,91.83395645
4.74E-06,1.18E-07,35.76274245,65.68727363
5.53E-06,8.63E-08,65.74277724,105.4197831
4.85E-06,1.43E-07,58.2999113,54.44203132
4.18E-06,9.07E-08,58.10904818,75.27475016
6.37E-06,9.98E-08,41.23099122,96.34043772
5.43E-06,1.12E-07,62.68252537,81.39839693
4.62E-06,8.32E-08,63.32624153,94.81235779
5.34E-06,1.17E-07,65.77207529,80.72080818
4.72E-06,7.93E-08,42.91097012,90.74812224
4.01E-06,1.17E-07,36.65069322,53.07815465
6.75E-06,1.12E-07,36.0448225,99.39007827
4.06E-06,1.13E-07,44.29701454,58.66733036
3.43E-06,1.09E-07,48.24378234,47.30654897
5.42E-06,9.74E-08,84.06299465,108.7819869
2.89E-06,9.29E-08,45.5580007,42.72217578
5.20E-06,8.28E-08,66.18937607,115.8348918
5.45E-06,8.70E-08,56.45979794,93.25551628
4.61E-06,6.34E-08,36.49581597,117.6573785
3.63E-06,1.11E-07,59.82401381,51.00952721
4.58E-06,1.12E-07,60.62448786,63.03456759
5.60E-06,7.67E-08,45.07460052,119.3146869
3.86E-06,9.63E-08,42.74750706,67.86267269
5.07E-06,8.25E-08,41.78127313,91.73117786
6.91E-06,9.29E-08,64.29728789,128.1901297
4.40E-06,5.63E-08,57.16746371,145.9304158
5.39E-06,1.15E-07,46.46298101,71.94961844
4.70E-06,1.06E-07,42.46436915,74.07616024
6.59E-06,6.23E-08,50.29076105,154.2272931
3.21E-06,1.06E-07,61.68946106,49.4009105
5.53E-06,8.81E-08,41.4494869,95.5572819
3.82E-06,1.04E-07,66.77496846,65.37637501
4.58E-06,1.03E-07,40.81813101,65.99917367
4.60E-06,1.05E-07,52.8070283,68.11705823
6.45E-06,8.89E-08,70.90362518,117.170681
4.48E-06,7.51E-08,53.05442752,102.8409487
5.28E-06,1.22E-07,34.01057116,68.16866935
5.73E-06,1.07E-07,52.96099444,90.30398627
5.98E-06,8.58E-08,51.51120311,120.8929582
5.40E-06,7.85E-08,31.70447306,108.7092557
6.68E-06,7.83E-08,50.30127153,138.0232644
5.46E-06,1.07E-07,73.29721058,76.41252235
5.32E-06,1.19E-07,68.2194284,85.02542773
5.02E-06,7.90E-08,59.20129811,101.5061094
4.80E-06,1.08E-07,49.13399478,73.64366369
3.31E-06,8.81E-08,36.64808724,64.97860893
3.09E-06,7.18E-08,82.86544922,73.94698483
4.29E-06,8.70E-08,61.13487613,86.41785985
5.54E-06,1.05E-07,49.25332442,88.00501817
4.82E-06,7.85E-08,43.77468209,92.24781171
4.62E-06,1.20E-07,42.62065182,58.4025111
4.96E-06,8.54E-08,28.68470929,87.59577837
3.59E-06,1.21E-07,33.29138142,46.43603983
6.57E-06,1.05E-07,40.71439239,101.0983885
3.93E-06,1.12E-07,49.32366903,54.19777361
5.49E-06,9.64E-08,49.55373622,94.99452686
5.93E-06,8.80E-08,45.24255176,106.781398
4.23E-06,1.39E-07,75.28486148,57.06381845
4.25E-06,1.18E-07,51.19999267,60.59424919
5.62E-06,1.14E-07,28.69999519,78.81619972
5.07E-06,1.23E-07,41.61871938,65.85227221
5.10E-06,9.82E-08,44.21085253,81.33907184
4.50E-06,7.13E-08,47.59239706,101.3148775
4.84E-06,1.08E-07,53.64159086,80.76230227
6.37E-06,1.14E-07,15.16130313,76.59705034
4.51E-06,1.04E-07,63.15875566,79.42603256
3.66E-06,1.12E-07,50.57037076,50.25223606
5.12E-06,1.19E-07,45.55212433,68.28694181
5.07E-06,1.27E-07,54.81928095,64.9352542
3.88E-06,9.87E-08,50.29267734,71.1597963
5.52E-06,9.72E-08,46.67642399,85.04679257
6.08E-06,8.49E-08,47.14120405,122.7990133
5.20E-06,8.76E-08,51.17713921,96.03228787
5.05E-06,1.16E-07,36.41449698,68.48092294
5.18E-06,1.01E-07,54.25625932,85.87351582
3.92E-06,1.20E-07,48.60751625,53.63155779
5.23E-06,5.32E-08,46.3921706,149.7409579
5.01E-06,1.36E-07,75.83320372,66.49459521
5.75E-06,1.01E-07,42.37227242,87.15018382
5.04E-06,9.15E-08,33.49891553,88.78822516
7.44E-06,9.73E-08,71.15734486,129.7174369
6.27E-06,1.18E-07,52.6214589,88.19288
4.50E-06,1.22E-07,68.46917898,68.39981289
6.39E-06,7.81E-08,35.66987526,105.8380883
4.01E-06,1.19E-07,62.87852242,55.93170607
4.92E-06,7.55E-08,69.32537602,121.1482621
5.43E-06,1.21E-07,59.49992812,79.87838315
2.08E-06,1.13E-07,49.69734109,30.70506658
4.44E-06,1.09E-07,40.93393744,65.15847361
3.74E-06,1.13E-07,54.40456906,49.9735644
3.46E-06,8.05E-08,65.24822282,72.76743805
4.71E-06,1.08E-07,56.81901691,80.12747797
5.05E-06,1.21E-07,67.37595855,68.88688465
4.03E-06,9.43E-08,48.33239057,66.94714352
5.84E-06,1.04E-07,54.77341223,82.9120618
4.93E-06,9.88E-08,51.56989435,81.84045802
4.54E-06,1.09E-07,39.585358,70.56568379
4.44E-06,1.15E-07,47.70086738,62.5434797
4.32E-06,8.97E-08,51.77141505,87.63748146
3.95E-06,1.23E-07,56.6821257,49.05939561
5.98E-06,8.65E-08,39.27824458,104.9856608
4.72E-06,8.84E-08,31.36368364,83.95546223
4.26E-06,1.22E-07,59.74733138,58.14824405
4.68E-06,1.29E-07,47.16321118,60.48419963
5.97E-06,9.63E-08,59.54549073,97.90821109
4.95E-06,4.72E-08,68.91761465,182.732888
5.56E-06,1.29E-07,57.79186485,70.7749543
4.01E-06,9.25E-08,75.36682257,77.99182231
3.81E-06,1.01E-07,41.71866509,69.35103775
5.62E-06,1.11E-07,51.04099178,81.01504992
5.21E-06,1.06E-07,58.67266276,74.99269024
5.53E-06,8.50E-08,60.98192216,103.1475425
4.61E-06,1.01E-07,48.55816077,75.17603958
6.45E-06,1.06E-07,43.51391369,97.57185141
6.78E-06,8.18E-08,35.83892861,114.2342371
6.17E-06,1.00E-07,56.5807709,94.6141921
6.06E-06,1.22E-07,50.72958287,83.21314728
5.66E-06,1.04E-07,56.22722797,93.55586364
6.20E-06,8.23E-08,57.3899819,117.7025918
6.25E-06,1.22E-07,52.43938676,85.06256131
6.43E-06,3.68E-08,34.59333675,251.2463783
5.72E-06,1.03E-07,67.73102927,99.39576572
4.99E-06,1.10E-07,36.04219585,66.25159463
3.85E-06,9.45E-08,61.22314211,69.07699689
6.23E-06,1.48E-07,46.10743048,66.95023907
4.33E-06,9.04E-08,66.24133412,80.51106613
5.74E-06,1.13E-07,56.76226767,90.60886204
5.61E-06,6.90E-08,41.12710547,134.8875228
5.53E-06,1.28E-07,39.24465638,68.94912624
4.54E-06,9.69E-08,48.24323129,79.74813005
4.27E-06,6.30E-08,37.41987973,93.86570492
3.69E-06,1.29E-07,53.21532878,45.6434539
3.76E-06,8.77E-08,37.4675538,64.66573595
4.80E-06,1.10E-07,55.54734941,66.79328812
4.24E-06,9.89E-08,46.23103579,68.42877561
3.70E-06,9.24E-08,58.50763291,70.02224092
5.77E-06,1.06E-07,48.56390645,87.68101756
3.68E-06,1.21E-07,45.25061089,45.45111243
5.94E-06,1.18E-07,63.82186762,89.97287632
6.59E-06,1.34E-07,68.22257134,78.3303936
4.56E-06,1.04E-07,49.77157855,68.75500842
5.37E-06,9.45E-08,43.33886191,79.88802273
4.48E-06,1.22E-07,55.66552933,56.78143381
4.67E-06,7.21E-08,63.14102383,116.6728807
3.65E-06,8.04E-08,34.27078702,78.24824301
4.76E-06,9.34E-08,42.02979845,71.6331724
5.57E-06,1.08E-07,46.2577557,75.50705726
3.89E-06,1.13E-07,42.87271164,51.04713228
4.79E-06,1.27E-07,52.89596551,60.94291348
3.92E-06,1.15E-07,62.90543165,57.90091283
6.19E-06,7.58E-08,56.00322075,126.8613317
4.60E-06,5.90E-08,61.7953932,131.4673864
4.24E-06,1.05E-07,73.49245212,69.65635421
4.83E-06,5.51E-08,35.49365239,140.6075307
6.76E-06,9.12E-08,78.70853266,137.9616636
4.60E-06,9.03E-08,54.0995292,84.12069188
3.64E-06,1.14E-07,67.51115884,61.34854824
4.54E-06,1.02E-07,72.22286559,83.19230952
5.49E-06,1.07E-07,44.07150875,79.20646243
4.23E-06,6.72E-08,23.67828372,96.22950305
5.80E-06,8.22E-08,34.23730309,111.9107238
5.10E-06,9.53E-08,31.49065347,87.63950609
3.83E-06,1.04E-07,65.78333465,59.82765223
5.83E-06,8.09E-08,50.1701017,112.07588
5.75E-06,1.05E-07,43.25330458,82.23202972
4.67E-06,1.15E-07,68.41030259,69.74099194
5.56E-06,9.11E-08,36.86666306,88.8645969
4.32E-06,1.34E-07,35.86361883,49.17629748
4.11E-06,1.09E-07,46.42308832,59.47748821
5.77E-06,9.21E-08,43.39838631,98.8004568
5.05E-06,6.83E-08,41.54802358,117.6328561
4.71E-06,1.14E-07,43.22585503,65.88440606
6.52E-06,1.15E-07,48.36472534,89.52324971
5.76E-06,6.09E-08,73.86456378,178.9037878
5.00E-06,9.24E-08,43.56625735,81.49468219
3.58E-06,1.12E-07,46.95907549,46.38478627
4.98E-06,8.09E-08,57.48640639,100.8767147
5.38E-06,1.35E-07,69.54220749,69.82656995
5.05E-06,1.02E-07,38.90539787,80.28723932
5.53E-06,6.17E-08,47.82477816,150.1531183
5.34E-06,1.08E-07,39.51492067,74.77493114
4.30E-06,7.96E-08,24.14815407,76.86835688
4.55E-06,1.52E-07,60.42551291,48.11995343
3.83E-06,6.51E-08,80.77565028,108.83841
6.19E-06,6.90E-08,49.48816182,150.1121382
6.61E-06,9.68E-08,51.53200682,111.9764073
3.81E-06,8.11E-08,75.84826313,75.4514771
5.89E-06,9.67E-08,48.3586947,100.1585429
4.15E-06,1.28E-07,76.21772536,50.65089966
3.13E-06,1.16E-07,47.12716033,42.16734684
4.12E-06,8.44E-08,55.88433743,78.69343088
5.62E-06,1.05E-07,73.85518475,90.73665565
4.28E-06,1.34E-07,68.80549812,58.10904696
4.81E-06,9.50E-08,38.13955068,84.90500552
5.45E-06,9.26E-08,64.82784173,90.59164742
5.23E-06,6.90E-08,49.27851477,107.139379
4.61E-06,1.03E-07,41.69481731,67.85618776
3.86E-06,1.03E-07,55.00486814,65.50457895
7.30E-06,1.20E-07,66.42407496,101.8450082
6.30E-06,1.38E-07,75.6999171,81.2615791
5.57E-06,8.15E-08,75.18117325,110.0188998
6.21E-06,9.07E-08,49.31637102,106.1486137
6.41E-06,9.32E-08,30.81740454,108.5095609
3.94E-06,9.13E-08,62.65112092,73.28162777
4.01E-06,7.37E-08,79.370462,103.8318615
3.91E-06,8.51E-08,50.54363075,66.88484055
6.16E-06,1.16E-07,44.40280094,80.96634415
5.03E-06,7.75E-08,36.12076639,104.4613325
4.85E-06,1.39E-07,61.51143825,59.99642384
6.38E-06,1.04E-07,74.76818222,99.6795577
6.33E-06,1.07E-07,48.80891193,98.95417141
5.43E-06,1.12E-07,32.96695395,70.71724172
5.91E-06,7.44E-08,39.82920444,126.557882
5.09E-06,8.32E-08,58.78499957,111.3562389
4.61E-06,1.06E-07,70.45540427,70.61320887
4.64E-06,1.19E-07,51.11368887,66.49374822
5.10E-06,1.05E-07,62.94216857,87.92148659
3.18E-06,1.08E-07,71.80538125,52.71367875
4.22E-06,1.04E-07,41.54756465,61.08757643
4.46E-06,1.20E-07,60.53157885,64.06243164
5.03E-06,9.47E-08,60.15304778,89.93072046
4.97E-06,1.29E-07,59.82649745,65.61386658
4.87E-06,1.02E-07,55.98873963,79.19362975
6.47E-06,8.98E-08,34.1672704,111.4693805
5.42E-06,9.91E-08,42.21502852,94.96837978
4.24E-06,1.25E-07,47.06892286,56.3697343
4.76E-06,8.02E-08,44.34622516,92.69278341
4.54E-06,7.57E-08,34.59148507,91.08745772
4.65E-06,9.89E-08,47.55566864,73.07994577
2.50E-06,1.20E-07,49.5333661,32.96156654
4.93E-06,1.21E-07,25.76231699,59.51314637
6.00E-06,7.04E-08,44.69369541,125.570584
4.23E-06,1.49E-07,48.71592439,41.6003895
4.16E-06,7.24E-08,32.72510083,86.796474
5.90E-06,1.03E-07,53.62530213,98.85973004
3.37E-06,8.98E-08,40.71670768,52.17048929
4.87E-06,6.21E-08,34.96273592,129.5093065
2.57E-06,1.25E-07,71.6162435,35.60298452
2.44E-06,8.93E-08,33.06686028,38.04208144
4.87E-06,8.48E-08,43.23483607,96.35343228
5.80E-06,8.89E-08,50.14094344,101.5033403
4.98E-06,1.08E-07,57.44270731,73.43002915
2.66E-06,9.36E-08,42.22945962,45.79477962
6.34E-06,1.03E-07,42.84052168,96.59394254
7.17E-06,1.02E-07,64.0482923,112.4156686
3.15E-06,1.13E-07,46.88542816,46.84783993
4.22E-06,1.10E-07,56.82508263,66.6088043
4.94E-06,8.17E-08,42.96929143,83.34466733
5.23E-06,1.01E-07,57.2273736,78.75359451
3.92E-06,9.74E-08,51.69557162,58.89516313
5.85E-06,1.12E-07,56.76834752,82.11985029
3.81E-06,9.37E-08,56.40649069,71.33956859
5.98E-06,1.25E-07,73.35988186,94.00143887
5.91E-06,9.01E-08,49.92688425,106.0272093
4.25E-06,9.11E-08,47.08249784,72.11457749
3.98E-06,7.72E-08,58.83394223,85.73304543
5.26E-06,1.42E-07,50.01730391,57.74638441
4.65E-06,8.91E-08,53.72196222,86.65659776
5.20E-06,9.17E-08,80.97481263,98.61896159
3.88E-06,9.79E-08,50.46580248,62.60680907
5.26E-06,1.25E-07,49.21370539,56.76050248
5.77E-06,7.77E-08,61.51678863,124.4194102
5.48E-06,1.10E-07,53.98991759,80.76633329
4.97E-06,1.04E-07,41.73445564,72.36509287
4.65E-06,1.33E-07,63.40408069,61.59762531
2.75E-06,9.88E-08,43.52725104,49.29677436
4.01E-06,8.54E-08,51.82538775,75.62312624
4.47E-06,1.05E-07,57.71247023,71.80122751
4.02E-06,1.41E-07,48.71567789,52.34213079
1.41E-06,7.23E-08,37.31173167,31.17508958
5.47E-06,4.69E-08,43.08798213,188.8783189
2.87E-06,8.31E-08,52.78529123,59.28951862
3.66E-06,1.05E-07,50.9103451,57.83784392
5.16E-06,7.73E-08,44.50727139,112.1979407
3.51E-06,8.62E-08,57.05513951,63.76360809
6.43E-06,5.88E-08,46.75315518,161.0092642
5.30E-06,1.35E-07,59.52147469,64.66655898
5.05E-06,1.13E-07,50.50894694,65.41193047
4.01E-06,1.13E-07,58.75769353,58.69846794
5.51E-06,9.67E-08,54.50175805,83.32713383
5.09E-06,1.09E-07,69.53337673,85.41360313
5.14E-06,1.08E-07,35.03036045,70.66548104
4.54E-06,7.55E-08,38.42196117,89.37011096
4.30E-06,8.64E-08,54.41790906,87.44367091
3.58E-06,1.30E-07,23.31273037,37.04334546
3.24E-06,8.75E-08,53.64599807,67.93253414
6.04E-06,7.64E-08,82.7722305,147.5739438
4.04E-06,1.22E-07,33.62759968,52.02921502
4.39E-06,1.14E-07,24.11532634,59.17134884
4.79E-06,1.04E-07,58.46083865,74.6879471
5.39E-06,9.92E-08,62.86532192,88.67678412
5.66E-06,8.41E-08,52.01101504,103.9256478
3.13E-06,9.60E-08,67.11891676,61.21045731
4.43E-06,5.39E-08,59.67354746,118.9153701
2.64E-06,1.08E-07,50.55095704,39.8713869
5.95E-06,1.01E-07,66.31618046,99.46461872
5.18E-06,1.24E-07,38.74038367,62.05784264
6.42E-06,1.07E-07,74.87222419,112.359175
6.00E-06,5.98E-08,73.64783281,175.0117386
2.68E-06,8.34E-08,60.08771717,49.02345937
4.52E-06,1.22E-07,46.62461333,56.61658506
4.84E-06,1.19E-07,43.0843673,65.93733844
3.81E-06,9.94E-08,37.64009404,54.81601389
7.53E-06,9.80E-08,58.57724246,121.9684789
5.53E-06,1.03E-07,32.88269748,79.11312194
5.36E-06,1.11E-07,65.45128766,81.79819042
6.46E-06,7.47E-08,23.35836857,134.3802364
4.38E-06,9.02E-08,50.25518303,74.97905422
3.47E-06,8.99E-08,48.20569376,57.28348209
4.47E-06,8.18E-08,55.22620572,83.49586508
4.94E-06,1.02E-07,35.70858957,78.06095064
4.75E-06,1.04E-07,42.89051305,75.16184513
6.40E-06,9.68E-08,23.99265173,105.6880467
5.99E-06,3.61E-08,75.55517612,261.0081536
6.46E-06,9.47E-08,31.30047046,104.7236048
5.12E-06,8.25E-08,40.66723809,96.49390082
5.64E-06,9.97E-08,46.87861752,86.57881659
5.26E-06,1.01E-07,60.30139125,86.49985482
4.49E-06,1.00E-07,54.81884471,74.6125327
5.80E-06,8.91E-08,51.41380537,107.0249019
5.82E-06,1.11E-07,42.92153549,82.72438504
4.77E-06,9.34E-08,52.44683632,84.54208558
5.08E-06,6.57E-08,60.02365644,126.3158587
5.78E-06,8.48E-08,42.23960479,115.4059585
5.94E-06,6.83E-08,50.06649515,133.9371032
4.16E-06,8.45E-08,49.36444356,79.96669813
5.06E-06,1.46E-07,69.43487544,61.87819112
5.58E-06,1.12E-07,48.20945099,76.26599471
3.90E-06,1.13E-07,33.34623056,48.98771648
4.06E-06,1.18E-07,79.573328,55.26518513
4.92E-06,9.48E-08,45.99403615,81.26183866
6.23E-06,1.07E-07,34.79437644,88.26156573
4.69E-06,1.20E-07,50.05004908,61.32146308
4.35E-06,9.98E-08,40.18827605,58.42849233
3.44E-06,1.21E-07,40.98590352,42.77608523
3.98E-06,1.07E-07,54.9834616,54.10253935
4.23E-06,9.31E-08,50.94410671,73.10146659
4.02E-06,1.07E-07,56.49937942,52.21275279
4.83E-06,1.21E-07,60.1550488,71.64609963
3.25E-06,1.07E-07,64.99140824,51.82636873
4.59E-06,1.05E-07,68.47669897,77.19575712
5.92E-06,8.73E-08,50.40309468,111.0257087
4.36E-06,1.06E-07,52.75414839,71.70478185
4.75E-06,1.07E-07,51.69998533,66.98102388
5.04E-06,1.04E-07,59.95711611,84.04713016
3.59E-06,9.21E-08,17.74480976,49.46791674
6.42E-06,9.52E-08,21.90278589,92.59013273
5.10E-06,6.84E-08,57.71214044,136.8123384
5.61E-06,1.18E-07,70.60400154,83.08958472
5.46E-06,8.12E-08,54.76899315,110.3969351
4.50E-06,8.68E-08,42.16510342,87.46258834
5.76E-06,9.51E-08,62.08956096,102.8103092
7.61E-06,9.01E-08,45.01085461,129.4009026
3.03E-06,6.07E-08,44.42779675,78.95809704
2.69E-06,7.97E-08,43.83816898,52.57752629
4.75E-06,8.47E-08,49.88977465,96.51872363
4.92E-06,1.31E-07,67.74484104,65.20947563
4.91E-06,6.78E-08,28.11629259,100.005077
6.82E-06,9.45E-08,53.61296326,116.973824
